time_ms,temp1_v,temp2_v,trigger
146654,159,189,1
146672,159,190,1
146690,160,190,0
146710,159,190,1
146728,159,190,1
146747,159,189,1
146766,159,190,1
146785,159,189,1
146803,159,190,1
146821,159,190,1
146841,159,190,1
146859,159,190,1
146878,159,189,1
146897,159,189,1
146916,159,190,0
146934,160,190,0
146953,159,189,1
146972,159,190,1
146990,159,189,1
147009,159,189,1
147028,159,189,1
147047,159,189,1
147065,159,189,1
147084,159,190,1
147103,159,190,1
147121,159,189,1
147140,159,190,1
147158,159,190,1
147178,159,190,1
147196,159,190,1
147215,160,190,1
147234,159,190,1
147253,159,189,1
147271,159,190,0
147289,159,190,0
147309,159,190,1
147327,160,190,1
147346,159,190,1
147365,159,189,1
147384,159,190,1
147402,159,190,1
147420,159,190,1
147440,160,190,1
147458,159,190,1
147477,159,190,1
147496,159,190,1
147515,159,190,1
147533,159,190,1
147552,159,189,1
147571,159,190,1
147589,160,190,1
147608,159,190,1
147627,160,190,0
147646,159,190,0
147664,159,189,1
147683,159,190,1
147702,159,190,1
147721,159,190,1
147739,159,190,1
147757,159,190,1
147777,159,189,1
147795,159,190,1
147814,159,190,0
147833,159,189,1
147852,159,189,1
147870,159,189,1
147888,159,189,1
147908,159,189,1
147926,159,190,1
147945,159,189,1
147964,159,189,1
147983,159,190,0
148001,159,190,0
148020,159,189,1
148039,159,190,1
148057,159,190,1
148076,159,190,1
148095,159,190,1
148114,159,190,1
148132,159,190,1
148151,159,190,1
148170,159,190,1
148188,159,190,1
148207,159,190,1
148226,159,190,1
148245,159,190,1
148263,159,190,1
148282,159,189,1
148301,159,190,1
148320,159,190,1
148338,160,190,0
148356,160,190,0
148376,159,189,1
148394,159,189,1
148413,159,190,1
148432,159,189,1
148451,159,189,1
148469,159,190,1
148488,159,189,1
148507,159,189,1
148525,159,189,1
148544,159,189,1
148563,159,190,1
148582,159,190,1
148600,159,189,1
148619,159,190,1
148638,159,190,1
148656,159,189,1
148675,159,189,1
148694,159,190,0
148713,160,190,0
148731,159,190,1
148750,159,189,1
148769,159,190,1
148788,159,190,1
148806,159,190,1
148825,159,190,1
148844,159,189,1
148862,159,190,1
148881,159,190,1
148900,159,190,1
148919,159,189,1
148937,159,190,0
148955,159,190,1
148975,159,190,1
148993,160,190,1
149012,160,189,1
149031,159,189,1
149050,159,190,0
149068,160,190,0
149087,159,189,1
149106,159,189,1
149124,159,190,1
149143,159,189,1
149162,159,190,1
149181,159,190,1
149199,159,190,1
149218,159,190,1
149237,159,190,1
149256,159,190,1
149274,159,189,1
149293,159,190,1
149312,160,190,1
149330,159,189,1
149349,159,189,1
149368,159,190,1
149387,159,190,1
149405,160,190,0
149424,160,190,0
149443,159,190,1
149461,159,190,1
149480,159,190,1
149499,159,189,1
149518,159,189,1
149536,159,190,1
149555,159,190,1
149574,159,189,1
149592,159,190,1
149611,159,190,1
149630,159,190,1
149649,159,190,1
149667,159,189,1
149686,159,190,1
149705,159,189,1
149723,159,189,1
149742,159,189,1
149761,159,190,0
149780,160,190,0
149798,160,190,1
149817,160,190,1
149836,159,190,1
149855,159,189,1
149873,159,190,1
149892,159,190,1
149911,159,190,1
149929,159,190,1
149948,159,190,1
149967,159,190,1
149986,159,189,1
150004,159,190,1
150024,159,190,1
150042,160,190,1
150060,159,189,1
150079,160,190,1
150098,159,190,1
150117,159,190,0
150135,159,190,0
150154,159,190,1
150173,159,190,1
150191,159,189,1
150210,160,190,1
150229,159,189,1
150248,159,190,1
150266,159,189,1
150285,159,189,1
150304,159,190,1
150323,159,190,1
150341,159,190,1
150360,159,190,1
150379,159,190,1
150397,159,190,1
150416,159,189,1
150435,159,190,1
150454,159,190,1
150472,160,190,0
150491,159,190,0
150510,159,190,1
150528,159,190,1
150547,159,190,1
150566,159,190,1
150585,159,190,1
150603,159,190,1
150623,159,190,1
150641,159,190,1
150659,159,190,1
150678,159,189,1
150697,160,190,1
150716,159,190,1
150734,159,190,1
150753,159,189,1
150772,159,190,1
150790,159,190,1
150809,159,189,1
150828,159,190,0
150847,159,190,0
150865,159,189,1
150884,159,190,1
150903,159,190,1
150922,159,190,1
150940,159,190,1
150959,159,190,1
150978,159,189,1
150996,159,189,1
151015,159,190,1
151034,159,189,1
151053,159,189,1
151071,159,190,1
151091,159,190,1
151109,159,190,1
151127,159,190,1
151146,159,189,1
151165,159,190,1
151184,159,189,0
151202,159,190,0
151222,159,189,1
151240,159,189,1
151258,159,190,1
151277,159,190,1
151296,159,189,1
151315,159,190,1
151333,159,190,1
151352,159,190,1
151371,159,189,1
151390,159,190,1
151408,159,190,1
151427,160,190,1
151446,160,189,1
151464,159,189,1
151483,159,190,1
151502,159,190,1
151521,159,190,1
151539,159,190,0
151558,160,190,0
151577,159,190,1
151595,159,190,1
151614,159,190,1
151633,159,190,1
151652,159,190,1
151670,159,190,1
151690,159,190,1
151708,159,190,1
151726,159,190,1
151745,159,190,1
151764,159,189,1
151783,159,189,1
151801,159,189,1
151821,159,190,1
151839,159,190,1
151857,159,190,1
151876,159,190,1
151895,159,190,0
151914,159,190,0
151932,159,190,1
151951,159,189,1
151970,159,189,1
151989,160,190,1
152007,159,189,1
152026,159,189,1
152045,159,189,1
152063,160,190,1
152082,159,190,1
152101,159,190,1
152120,159,189,1
152138,159,189,1
152158,159,190,1
152176,159,190,1
152194,159,189,1
152213,159,190,1
152232,159,190,1
152251,160,190,0
152269,160,190,0
152289,159,190,1
152307,159,189,1
152325,159,190,1
152344,159,190,1
152363,159,189,1
152382,159,190,1
152400,159,189,1
152420,159,190,1
152438,159,189,1
152457,159,190,1
152475,160,190,1
152494,160,190,1
152513,159,190,1
152531,159,190,1
152550,159,189,1
152569,159,190,1
152588,159,189,1
152606,159,190,0
152625,160,190,0
152644,159,190,1
152662,159,190,1
152681,159,190,1
152700,159,189,1
152719,159,190,1
152737,159,190,1
152757,159,190,1
152775,159,189,1
152793,159,189,1
152812,160,190,1
152831,159,190,1
152850,159,190,1
152868,159,190,1
152888,159,190,1
152906,159,190,1
152924,159,190,1
152943,159,190,1
152962,160,190,0
152981,159,190,0
152999,159,190,1
153019,159,189,1
153037,159,190,1
153056,159,190,1
153074,159,190,1
153093,159,190,1
153112,159,189,1
153130,159,190,1
153149,159,190,1
153168,160,189,1
153187,159,190,1
153205,159,189,1
153225,159,189,1
153243,159,189,1
153261,159,190,1
153280,159,189,1
153299,159,190,1
153318,160,190,0
153336,160,189,0
153356,159,189,1
153374,159,189,1
153392,159,190,1
153411,159,189,1
153430,159,189,1
153449,160,190,1
153467,159,190,1
153487,159,189,1
153505,159,190,1
153524,159,190,1
153542,159,189,1
153561,160,190,1
153580,159,190,1
153598,159,190,1
153618,159,190,1
153636,159,190,1
153655,159,190,1
153673,160,190,0
153692,159,190,0
153711,159,190,1
153729,159,189,1
153748,159,189,1
153767,159,189,1
153786,159,190,1
153804,159,189,1
153824,159,189,1
153842,159,190,1
153860,159,190,1
153879,159,190,1
153898,159,190,1
153917,159,189,1
153935,159,190,1
153955,159,190,1
153973,159,190,1
153992,159,189,1
154010,159,189,1
154029,160,190,0
154048,160,189,0
154066,159,190,1
154086,159,189,1
154104,159,189,1
154123,159,190,1
154141,159,190,1
154160,159,189,1
154179,159,190,1
154197,159,190,1
154217,159,190,1
154235,160,190,1
154254,159,190,1
154272,159,189,1
154292,159,189,1
154310,159,190,1
154328,159,189,1
154347,159,190,1
154366,159,190,1
154385,160,190,0
154403,159,190,0
154423,159,190,1
154441,159,190,1
154459,159,190,1
154478,159,190,1
154497,159,190,1
154516,159,190,1
154534,160,190,1
154554,159,189,1
154572,159,190,1
154591,159,190,1
154609,159,190,1
154628,159,189,1
154647,159,189,1
154665,159,190,1
154685,159,190,1
154703,159,190,1
154722,159,190,1
154740,159,190,0
154760,159,190,0
154778,159,190,1
154796,159,190,1
154816,159,189,1
154834,159,190,1
154853,159,190,1
154871,159,190,1
154891,159,190,1
154909,159,190,1
154927,160,190,1
154946,159,190,1
154965,159,190,1
154984,159,189,1
155002,159,189,1
155022,159,190,1
155040,160,190,1
155059,159,190,1
155077,159,190,1
155096,160,190,0
155115,160,190,0
155133,159,189,1
155153,159,190,1
155171,159,190,1
155190,159,190,1
155208,159,190,1
155227,159,189,1
155246,159,190,1
155264,159,190,1
155284,159,190,1
155302,159,190,1
155321,159,190,1
155339,159,190,1
155359,159,189,1
155377,159,190,1
155395,159,190,1
155415,159,190,1
155433,159,190,1
155452,159,190,0
155470,160,189,0
155490,159,190,1
155508,159,190,1
155526,159,190,1
155545,159,189,1
155564,159,190,1
155583,159,190,1
155601,159,189,1
155621,159,190,1
155639,159,190,1
155658,159,189,1
155676,159,190,1
155695,159,189,1
155714,159,189,1
155732,159,190,1
155752,159,190,1
155770,160,189,1
155789,159,190,1
155807,160,190,0
155827,159,190,0
155845,159,189,1
155863,159,190,1
155883,159,189,1
155901,160,190,1
155920,159,190,1
155938,160,190,1
155958,159,189,1
155976,159,190,1
155994,159,190,1
156014,160,190,1
156032,159,190,1
156051,159,190,1
156069,159,190,1
156089,159,190,1
156107,159,190,1
156126,159,190,1
156144,159,189,1
156163,159,190,1
156182,160,190,0
156200,159,190,1
156220,159,190,1
156238,159,190,1
156257,159,190,1
156275,159,190,1
156294,159,189,1
156313,159,190,1
156331,159,190,1
156351,159,189,1
156369,159,190,1
156388,159,189,1
156406,159,190,1
156426,159,190,1
156444,159,190,1
156462,159,190,1
156482,159,190,1
156500,159,190,1
156519,159,190,1
156537,159,190,0
156557,159,190,0
156575,159,190,1
156593,159,190,1
156613,159,189,1
156631,160,190,1
156650,159,190,1
156668,159,189,1
156688,159,190,1
156706,159,189,1
156725,159,190,1
156743,159,190,1
156762,159,190,1
156781,159,189,1
156799,159,190,1
156819,159,190,1
156837,159,190,1
156856,159,190,1
156874,159,190,1
156894,160,190,0
156912,160,190,0
156930,159,190,1
156950,159,189,1
156968,159,190,1
156987,159,190,1
157005,159,190,1
157025,159,190,1
157043,159,190,1
157061,159,190,1
157081,159,190,1
157099,159,190,1
157118,159,190,1
157136,159,190,1
157156,159,190,1
157174,159,190,1
157193,159,190,1
157212,159,189,1
157230,159,190,1
157249,159,190,0
157267,160,190,0
157287,159,190,1
157305,159,190,1
157324,159,190,1
157342,159,190,1
157361,159,190,1
157380,159,190,1
157398,159,190,1
157418,159,190,1
157436,159,189,1
157455,159,190,1
157473,159,190,1
157493,159,190,1
157511,159,189,1
157529,159,190,1
157549,159,190,1
157567,159,190,1
157586,159,190,1
157604,160,190,0
157624,160,190,0
157642,159,190,1
157660,159,190,1
157680,159,189,1
157698,159,189,1
157717,159,190,1
157735,159,190,1
157755,159,190,1
157773,159,190,1
157792,160,190,1
157811,159,190,1
157829,159,190,1
157848,159,189,1
157866,159,189,1
157886,159,190,1
157904,159,190,1
157923,159,189,1
157941,159,190,1
157961,160,190,0
157979,160,190,0
157997,159,189,1
158017,159,190,1
158035,159,190,1
158054,160,190,1
158072,159,190,1
158092,159,189,1
158110,159,190,1
158128,159,190,1
158148,159,190,1
158166,159,190,1
158185,159,190,1
158203,159,190,1
158223,159,190,1
158241,159,190,1
158260,159,190,1
158279,159,190,1
158297,159,190,1
158316,159,190,0
158334,159,190,0
158354,159,190,1
158372,159,190,1
158391,159,190,1
158410,159,189,1
158428,159,190,1
158447,159,190,1
158465,159,190,1
158485,159,190,1
158503,159,190,1
158522,159,190,1
158540,159,190,1
158560,159,190,1
158578,159,190,1
158596,159,190,1
158616,159,190,1
158634,159,190,1
158653,159,190,1
158671,160,190,0
158691,159,190,0
158709,159,190,1
158728,159,190,1
158747,159,190,1
158765,159,190,1
158784,159,190,1
158802,159,190,1
158822,159,189,1
158840,159,189,1
158859,159,190,1
158878,160,190,1
158896,159,190,1
158915,159,190,1
158933,159,190,1
158953,159,190,1
158971,159,190,1
158990,159,190,1
159009,159,189,1
159028,159,190,1
159046,159,190,0
159064,159,190,1
159084,159,190,1
159102,159,190,1
159121,159,190,1
159139,159,190,1
159159,159,190,1
159177,159,190,1
159195,159,190,1
159215,159,190,1
159233,159,189,1
159252,159,189,1
159270,159,190,1
159290,159,190,1
159308,159,190,1
159327,159,190,1
159346,159,190,1
159364,159,190,1
159383,159,190,1
159401,160,190,0
159421,159,190,0
159439,159,190,1
159458,159,190,1
159477,159,190,1
159496,159,190,1
159514,159,190,1
159532,159,190,1
159552,159,190,1
159570,159,190,1
159589,159,190,1
159608,159,190,1
159627,159,190,1
159645,159,190,1
159663,159,189,1
159683,159,190,1
159701,159,190,1
159720,159,189,1
159738,159,190,1
159758,159,190,0
159776,160,190,0
159795,159,190,1
159814,159,190,1
159832,159,190,1
159851,159,190,1
159869,159,190,1
159889,159,190,1
159907,159,190,1
159926,159,190,1
159945,159,190,1
159963,159,190,1
159982,159,190,1
160000,159,190,1
160020,159,190,1
160038,159,190,1
160057,159,190,1
160076,159,190,1
160095,159,190,1
160113,160,190,0
160131,159,190,0
160151,159,190,1
160169,159,190,1
160188,160,190,1
160207,159,190,1
160226,159,190,1
160244,159,190,1
160262,159,190,1
160282,159,190,1
160300,159,190,1
160319,159,190,1
160337,159,190,1
160357,159,190,1
160375,159,190,1
160394,159,190,1
160413,159,190,1
160431,159,190,1
160450,159,190,1
160468,159,190,0
160488,159,190,0
160506,159,190,1
160525,159,190,1
160544,159,189,1
160563,159,190,1
160581,159,190,1
160599,159,190,1
160619,159,189,1
160637,159,190,1
160656,159,190,1
160675,159,190,1
160694,159,190,1
160712,159,190,1
160730,159,190,1
160750,159,190,1
160768,159,190,1
160787,159,189,1
160806,159,189,1
160825,159,190,1
160843,159,190,0
160862,160,190,0
160881,159,190,1
160899,159,190,1
160918,159,190,1
160936,159,190,1
160956,159,190,1
160974,159,190,1
160993,159,190,1
161012,159,190,1
161030,159,190,1
161049,159,190,1
161067,159,190,1
161087,159,190,1
161105,159,190,1
161124,159,190,1
161143,159,190,1
161162,159,190,1
161180,159,190,1
161198,160,190,0
161218,159,190,0
161236,159,190,1
161255,159,190,1
161274,159,190,1
161293,159,190,1
161311,159,190,1
161329,160,190,1
161349,159,190,1
161367,159,190,1
161386,159,190,1
161405,159,190,1
161424,159,190,1
161442,159,190,1
161461,159,190,1
161480,159,190,1
161498,159,189,1
161517,159,190,1
161535,159,190,1
161555,160,190,0
161573,160,190,0
161592,159,190,1
161611,159,190,1
161630,159,190,1
161648,159,190,1
161666,159,190,1
161686,159,189,1
161704,159,190,1
161723,159,190,1
161742,159,190,1
161761,159,190,1
161779,159,190,1
161797,159,190,1
161817,159,189,1
161835,159,190,1
161854,159,190,1
161873,159,190,1
161892,159,190,1
161910,160,190,0
161929,160,190,0
161948,159,190,1
161966,159,190,1
161985,160,190,0
162004,159,190,1
162023,159,190,1
162041,159,190,1
162060,159,190,1
162079,159,190,1
162097,159,190,1
162116,159,190,1
162134,159,190,1
162154,159,190,1
162172,159,189,1
162191,159,190,1
162210,159,190,1
162229,159,190,1
162247,159,190,1
162265,159,190,1
162285,159,190,0
162303,160,190,0
162322,159,190,1
162341,159,190,1
162360,159,190,1
162378,159,190,1
162396,159,190,1
162416,159,190,1
162434,159,190,1
162453,159,190,1
162472,159,190,1
162491,159,190,1
162509,159,190,1
162528,159,190,1
162547,159,190,1
162565,159,190,1
162584,159,190,1
162603,159,190,1
162622,159,190,1
162640,160,190,0
162659,159,190,0
162678,159,190,1
162697,159,190,1
162715,159,190,1
162733,159,190,1
162753,159,190,1
162771,159,190,1
162790,159,190,1
162809,159,189,1
162828,159,190,1
162846,159,190,1
162864,159,190,1
162884,160,190,1
162902,159,190,1
162921,159,190,1
162940,159,190,1
162959,159,190,1
162977,159,190,1
162996,160,190,0
163015,159,190,0
163033,159,190,1
163052,159,190,1
163071,159,190,1
163090,159,190,1
163108,159,190,1
163127,159,190,1
163146,159,190,1
163164,159,190,1
163183,159,190,1
163202,159,190,1
163221,159,190,1
163239,159,190,1
163258,159,189,1
163277,159,190,1
163296,159,190,1
163314,159,190,1
163332,159,190,1
163352,159,190,1
163370,159,190,0
163389,160,190,0
163408,159,190,1
163427,159,190,1
163445,159,190,1
163464,159,190,1
163483,159,190,1
163501,159,190,1
163520,159,190,1
163539,160,190,1
163558,159,190,1
163576,159,190,1
163595,159,190,1
163614,159,190,1
163632,159,190,1
163651,159,190,1
163670,159,190,1
163689,159,190,1
163707,159,190,1
163726,159,190,0
163745,159,190,0
163764,159,190,1
163782,159,190,1
163801,159,190,1
163820,159,190,1
163838,159,190,1
163857,160,190,1
163876,159,190,1
163895,159,190,1
163913,159,190,1
163931,159,190,1
163951,159,189,1
163969,159,190,1
163988,159,190,1
164007,159,190,1
164026,159,190,1
164044,159,190,1
164063,159,190,1
164082,160,190,0
164100,159,190,0
164119,159,190,1
164138,159,190,1
164157,159,190,1
164175,159,190,1
164194,159,190,1
164213,159,190,1
164232,159,190,1
164250,159,190,1
164269,159,190,1
164288,159,190,1
164306,159,190,1
164325,159,190,1
164344,159,190,1
164363,159,190,1
164381,159,190,1
164400,159,190,1
164419,159,190,1
164437,160,190,0
164456,160,190,0
164475,159,190,1
164494,159,190,1
164512,159,190,1
164531,159,190,1
164550,159,190,1
164568,159,190,1
164587,159,190,1
164606,159,190,1
164625,159,190,1
164643,159,190,1
164662,159,190,1
164681,159,190,1
164699,159,190,1
164718,159,190,1
164737,159,190,1
164756,159,190,1
164774,159,190,1
164793,159,190,1
164812,160,190,0
164831,159,190,0
164849,159,190,1
164868,159,190,1
164887,159,190,1
164905,159,190,1
164924,159,190,1
164943,159,190,1
164962,159,190,1
164980,159,190,1
165000,159,190,1
165018,159,190,1
165036,159,190,1
165055,159,190,0
165074,159,190,1
165093,159,190,1
165111,159,190,1
165130,159,190,1
165149,159,190,1
165167,159,190,0
165186,159,190,0
165205,159,190,1
165224,159,190,1
165242,159,190,1
165261,159,190,1
165280,159,190,1
165299,159,190,1
165317,159,190,1
165336,159,190,1
165355,159,190,1
165373,159,190,1
165392,159,190,1
165411,159,190,1
165430,159,190,1
165448,159,190,1
165467,159,190,1
165486,159,191,1
165504,159,190,1
165523,159,191,0
165542,159,190,0
165561,159,190,1
165579,159,191,1
165599,159,190,1
165617,159,190,1
165635,159,190,1
165654,159,190,1
165673,159,190,1
165692,159,190,1
165710,159,190,1
165729,159,190,1
165748,159,190,1
165766,159,190,1
165785,159,190,1
165804,159,190,1
165823,159,191,1
165841,159,190,1
165860,159,190,1
165879,159,190,1
165898,159,190,0
165916,159,190,0
165935,159,190,1
165954,159,190,1
165972,159,190,1
165991,159,190,1
166010,159,190,1
166029,159,191,1
166047,159,190,1
166067,159,190,1
166085,159,190,1
166103,159,190,1
166122,159,190,1
166141,159,190,1
166160,159,190,1
166178,159,190,1
166198,159,190,1
166216,159,190,1
166234,159,190,1
166253,159,191,0
166272,159,191,0
166291,159,190,1
166309,159,190,1
166328,159,190,1
166347,159,190,1
166366,159,190,1
166384,159,190,1
166403,159,190,1
166422,159,190,1
166440,159,190,1
166459,159,190,1
166478,159,190,1
166497,159,190,1
166515,159,190,1
166534,159,190,1
166553,159,190,1
166571,159,190,1
166590,159,190,1
166609,159,190,0
166628,159,191,0
166646,159,190,1
166666,159,190,1
166684,159,190,1
166702,159,190,1
166721,159,190,1
166740,159,190,1
166759,159,190,1
166777,159,190,1
166797,159,190,1
166815,159,191,1
166833,159,190,1
166852,159,190,1
166871,159,190,1
166890,159,190,1
166908,159,190,1
166927,159,190,1
166946,159,190,1
166965,160,190,0
166983,160,191,0
167002,159,190,1
167021,159,190,1
167039,159,191,0
167058,159,190,1
167077,159,190,1
167096,159,190,1
167114,159,190,1
167134,159,190,1
167152,159,190,1
167170,159,190,1
167189,159,190,1
167208,159,190,1
167227,159,190,1
167245,159,190,1
167265,159,190,1
167283,159,190,1
167301,159,190,1
167320,159,190,1
167339,159,191,0
167358,159,190,0
167376,159,190,1
167396,159,190,1
167414,159,190,1
167433,159,190,1
167451,159,190,1
167470,159,190,1
167489,159,190,1
167507,159,190,1
167526,159,190,1
167545,159,190,1
167564,159,190,1
167582,159,190,1
167601,159,190,1
167620,159,190,1
167638,159,190,1
167657,159,190,1
167676,159,190,1
167695,160,190,0
167713,160,191,0
167733,159,190,1
167751,159,190,1
167769,159,190,1
167788,159,190,1
167807,159,190,1
167826,159,190,1
167844,159,191,1
167864,159,190,1
167882,159,190,1
167900,159,190,1
167919,159,190,1
167938,159,191,1
167957,159,190,1
167975,159,190,1
167995,159,190,1
168013,160,190,1
168032,159,191,1
168050,160,191,0
168069,160,190,0
168088,159,190,1
168106,159,190,1
168125,159,190,1
168144,159,190,1
168163,159,190,1
168181,159,190,1
168201,159,190,1
168219,159,190,1
168237,159,190,1
168256,159,190,1
168275,159,190,1
168294,159,190,1
168312,159,190,1
168332,159,190,1
168350,159,190,1
168368,159,190,1
168387,159,190,1
168406,159,190,1
168425,159,191,0
168443,160,191,0
168463,159,190,1
168481,159,191,1
168500,159,190,1
168518,159,191,1
168537,159,190,1
168556,159,190,1
168574,159,190,1
168594,159,190,1
168612,159,190,1
168631,159,190,1
168649,159,190,1
168668,159,190,1
168687,159,190,1
168705,159,190,1
168724,159,190,1
168743,159,190,1
168762,159,190,1
168780,159,190,0
168800,159,190,0
168818,159,190,1
168836,159,190,1
168855,159,190,1
168874,159,190,1
168893,159,190,1
168911,159,190,1
168931,159,190,1
168949,159,190,1
168968,159,190,1
168986,159,190,1
169005,159,190,1
169024,159,190,1
169042,159,190,1
169062,159,190,1
169080,159,191,1
169099,159,190,1
169117,159,190,1
169136,160,191,0
169155,159,191,0
169173,159,190,1
169193,159,190,1
169211,159,190,1
169230,159,190,1
169248,159,190,1
169268,159,190,1
169286,159,190,1
169304,159,190,1
169323,159,190,1
169342,159,190,1
169361,159,190,1
169379,159,191,1
169399,159,191,1
169417,159,190,1
169435,159,190,1
169454,159,190,1
169473,159,190,1
169492,159,190,0
169510,160,191,0
169530,159,191,1
169548,159,191,1
169567,159,191,1
169585,159,190,1
169604,159,191,1
169623,159,190,1
169641,159,190,1
169661,159,190,1
169679,159,190,1
169698,159,190,1
169716,159,190,1
169736,159,190,1
169754,159,190,1
169772,159,190,1
169792,159,190,1
169810,159,190,1
169829,159,190,1
169847,159,191,1
169867,159,190,0
169885,159,190,0
169903,159,190,1
169922,159,190,1
169941,159,190,1
169960,159,191,1
169978,159,191,1
169998,159,190,1
170016,159,190,1
170035,159,190,1
170053,159,190,1
170072,159,190,1
170091,159,190,1
170109,159,190,1
170129,159,190,1
170147,159,190,1
170166,159,190,1
170184,159,190,1
170203,159,190,1
170222,159,191,0
170240,160,190,0
170260,159,190,1
170278,159,191,1
170297,159,190,1
170315,159,190,1
170335,159,190,1
170353,159,190,1
170371,159,190,1
170391,159,190,1
170409,159,190,1
170428,159,190,1
170446,159,190,1
170466,159,190,1
170484,159,190,1
170502,159,190,1
170521,159,190,1
170540,159,190,1
170559,159,190,1
170577,159,190,0
170597,159,190,0
170615,159,190,1
170634,159,190,1
170652,159,190,1
170671,159,190,1
170690,159,190,1
170708,159,190,1
170728,159,190,1
170746,159,190,1
170765,159,190,1
170783,159,190,1
170803,159,190,1
170821,159,190,1
170839,159,190,1
170859,159,190,1
170877,159,190,1
170896,159,191,1
170914,159,190,1
170934,159,190,1
170952,159,191,0
170970,160,190,0
170990,159,190,1
171008,159,190,1
171027,159,190,1
171045,159,190,1
171065,159,190,1
171083,159,190,1
171102,159,190,1
171120,159,190,1
171139,159,190,1
171158,159,190,1
171176,159,190,1
171196,159,190,1
171214,159,191,1
171233,159,190,1
171251,159,190,1
171270,159,190,1
171289,159,190,1
171307,160,191,0
171327,159,191,0
171345,159,191,1
171364,159,190,1
171382,159,190,1
171402,159,190,1
171420,159,190,1
171438,159,190,1
171458,159,190,1
171476,159,190,1
171495,159,190,1
171513,159,191,1
171533,159,191,1
171551,159,190,1
171569,159,190,1
171589,159,190,1
171607,159,190,1
171626,159,190,1
171644,159,190,1
171664,159,190,0
171682,159,191,0
171701,159,190,1
171719,159,190,1
171738,159,191,1
171757,159,190,1
171775,159,190,1
171795,159,190,0
171813,159,190,1
171832,159,190,1
171850,159,190,1
171870,159,190,1
171888,159,190,1
171906,159,190,1
171926,159,190,1
171944,159,190,1
171963,159,190,1
171981,159,190,1
172001,159,190,1
172019,159,190,1
172037,159,190,0
172057,159,190,1
172075,159,190,1
172094,159,190,1
172112,159,190,1
172132,159,190,1
172150,159,191,1
172169,159,190,1
172188,159,190,1
172206,159,190,1
172225,159,190,1
172243,159,191,1
172263,159,190,1
172281,159,190,1
172300,159,190,1
172318,159,190,1
172337,159,190,1
172356,159,191,1
172374,159,190,1
172394,159,191,0
172412,159,190,0
172431,159,190,1
172449,159,190,1
172469,159,190,1
172487,159,190,1
172505,159,190,1
172525,159,190,1
172543,159,190,1
172562,159,190,1
172580,159,190,1
172600,159,190,1
172618,159,190,1
172636,159,190,1
172656,159,191,1
172674,159,190,1
172693,159,190,1
172711,159,191,1
172731,159,190,1
172749,160,190,0
172768,159,191,0
172787,159,190,1
172805,159,191,1
172824,159,190,1
172842,159,190,1
172862,159,190,1
172880,159,190,1
172899,159,190,1
172917,159,190,1
172937,159,191,1
172955,159,190,1
172973,159,190,1
172993,159,190,1
173011,159,190,1
173030,159,190,1
173048,159,191,1
173068,159,190,1
173086,159,191,1
173104,159,191,0
173124,159,191,0
173142,159,190,1
173161,159,190,1
173179,159,190,1
173199,159,190,1
173217,159,190,1
173236,159,190,1
173255,159,190,1
173273,159,190,1
173292,159,190,1
173310,159,190,1
173330,159,190,1
173348,159,190,1
173367,159,191,1
173386,159,190,1
173404,159,190,1
173423,159,190,1
173441,159,190,1
173461,159,190,1
173479,160,191,0
173498,159,190,0
173516,159,191,1
173536,159,190,1
173554,159,190,1
173572,159,191,1
173592,159,191,1
173610,159,190,1
173629,159,191,1
173647,159,190,1
173667,159,190,1
173685,159,190,1
173704,159,190,1
173723,159,191,1
173741,159,191,1
173760,159,191,1
173778,159,190,1
173798,159,191,1
173816,159,190,1
173835,159,191,0
173854,159,191,0
173872,159,191,1
173891,159,190,1
173909,159,190,1
173929,159,190,1
173947,159,190,1
173966,159,190,1
173985,159,190,1
174004,160,191,1
174022,159,190,1
174040,159,190,1
174060,159,190,1
174078,159,190,1
174097,159,190,1
174115,159,190,1
174135,159,190,1
174153,159,190,1
174171,159,190,1
174191,159,191,0
174209,159,190,0
174228,159,190,1
174246,159,190,1
174266,159,190,1
174284,159,191,1
174303,159,190,1
174322,159,191,1
174340,159,190,1
174359,159,190,1
174377,159,190,1
174397,159,190,1
174415,159,190,1
174434,159,190,1
174453,159,191,1
174472,159,190,1
174490,159,190,1
174508,159,190,1
174528,159,190,1
174546,159,190,1
174565,159,190,0
174584,159,191,0
174603,159,190,1
174621,159,190,1
174639,159,190,1
174659,159,191,1
174677,159,190,1
174696,159,191,1
174714,159,190,1
174734,159,191,1
174752,159,190,1
174771,159,190,1
174790,159,190,1
174808,159,190,1
174827,159,190,1
174845,159,190,1
174865,159,191,1
174883,159,190,1
174902,159,190,1
174921,159,191,0
174939,159,191,0
174958,159,190,1
174976,159,190,1
174996,159,191,1
175014,159,190,1
175033,159,190,1
175052,159,190,1
175071,159,191,1
175089,159,190,1
175107,159,191,1
175127,159,191,1
175145,159,190,1
175164,159,190,1
175183,159,191,1
175202,159,190,1
175220,159,190,1
175238,159,190,1
175258,159,190,1
175276,159,191,0
175295,159,191,0
175313,159,190,1
175333,159,190,1
175351,159,191,1
175370,159,190,1
175389,159,191,1
175407,159,190,1
175426,159,190,1
175444,159,191,1
175464,159,190,1
175482,159,191,1
175501,159,190,1
175520,159,190,1
175539,159,190,1
175557,159,191,1
175575,159,190,1
175595,159,191,1
175613,159,190,1
175632,159,190,1
175651,159,190,0
175670,159,191,0
175688,159,190,1
175706,159,191,1
