time_ms,temp1_v,temp2_v,trigger
164867,159,203,1
164886,159,202,1
164904,159,203,1
164923,159,203,1
164942,159,202,1
164961,159,202,1
164979,159,203,1
164998,160,203,1
165017,159,202,1
165036,159,203,1
165054,160,202,1
165073,159,203,1
165092,160,202,1
165110,159,203,1
165129,160,202,1
165148,159,203,1
165167,159,202,1
165185,161,203,0
165205,160,203,0
165223,160,203,0
165241,160,203,0
165260,160,203,0
165279,159,203,1
165298,159,202,1
165316,159,203,1
165335,159,202,1
165354,159,203,1
165372,159,203,1
165391,159,202,1
165410,158,203,1
165429,159,203,1
165447,159,202,1
165466,159,203,1
165485,159,202,1
165504,159,203,1
165522,159,203,1
165541,159,203,1
165560,159,203,1
165578,159,202,1
165597,159,203,1
165616,159,203,1
165635,159,203,1
165653,159,202,1
165672,159,202,1
165691,159,203,1
165709,160,203,1
165728,159,202,1
165747,160,203,1
165766,159,202,1
165784,160,203,1
165804,159,202,1
165822,159,202,1
165840,160,203,1
165859,160,202,1
165878,159,203,1
165897,159,202,1
165915,159,203,1
165934,159,202,1
165953,159,203,1
165971,159,203,1
165990,159,202,1
166009,159,202,1
166028,160,203,0
166046,160,203,0
166065,160,203,0
166084,160,203,0
166103,160,203,0
166121,159,203,1
166140,160,203,1
166159,159,203,1
166177,159,202,1
166196,159,202,1
166215,159,203,1
166234,159,203,1
166252,159,203,1
166272,159,202,1
166290,159,202,1
166308,159,203,1
166327,159,202,1
166346,159,203,1
166365,159,202,1
166383,159,202,1
166403,159,202,1
166421,160,202,1
166439,159,202,1
166458,159,203,1
166477,159,202,1
166496,159,202,1
166514,159,203,1
166533,160,203,1
166552,159,203,1
166571,159,203,1
166589,159,203,1
166608,159,203,1
166627,159,203,1
166645,159,203,1
166664,159,203,1
166683,159,202,1
166702,159,203,1
166720,159,202,1
166739,159,203,1
166758,159,203,1
166776,159,203,1
166795,160,203,1
166814,159,202,1
166833,159,203,1
166851,159,203,1
166871,160,202,0
166889,160,203,0
166907,160,203,0
166926,160,203,0
166945,160,203,0
166964,160,203,1
166982,160,203,1
167002,159,203,1
167020,159,203,1
167038,159,202,1
167057,159,203,1
167076,159,203,1
167095,159,202,1
167113,159,203,1
167132,159,202,1
167151,159,203,1
167170,159,203,1
167188,159,202,1
167207,159,202,1
167226,159,203,1
167244,159,202,1
167263,159,203,1
167282,159,203,1
167301,159,203,1
167319,160,202,1
167339,160,202,1
167357,159,202,1
167375,159,203,1
167394,159,203,1
167413,160,202,1
167432,159,202,1
167450,159,203,1
167470,159,203,1
167488,159,202,1
167506,160,203,1
167525,159,202,1
167544,159,202,1
167563,159,203,1
167581,159,202,1
167601,159,203,1
167619,160,202,1
167638,159,203,1
167656,159,202,1
167675,159,203,1
167694,159,203,1
167712,159,203,1
167731,160,203,0
167750,160,203,0
167769,160,203,0
167787,160,203,0
167806,160,203,0
167825,159,203,1
167843,159,202,1
167862,159,202,1
167881,159,203,1
167900,159,203,1
167918,159,203,1
167938,160,203,1
167956,159,202,1
167974,159,203,1
167993,160,202,1
168012,160,203,1
168031,159,202,1
168049,159,202,1
168069,159,203,1
168087,160,203,1
168106,159,203,1
168124,159,203,1
168143,159,202,1
168162,159,203,1
168180,159,203,1
168200,159,202,1
168218,159,203,1
168237,159,202,1
168255,159,203,1
168274,159,202,1
168293,159,202,1
168311,160,203,1
168330,159,203,1
168349,159,202,1
168368,159,202,1
168386,159,203,1
168406,160,203,1
168424,159,203,1
168442,159,202,1
168461,159,202,1
168480,159,202,1
168499,160,203,1
168517,160,203,1
168537,159,203,1
168555,160,203,1
168573,160,203,0
168592,160,203,0
168611,160,203,0
168630,160,203,0
168648,160,203,0
168668,159,203,1
168686,159,203,1
168705,159,203,1
168723,159,203,1
168742,159,202,1
168761,159,202,1
168779,160,203,1
168799,159,202,1
168817,159,202,1
168836,159,203,1
168854,159,203,1
168874,159,203,1
168892,160,202,1
168910,160,202,1
168929,159,202,1
168948,159,203,1
168967,159,202,1
168985,159,203,1
169005,159,202,1
169023,159,202,1
169041,159,203,1
169060,160,203,1
169079,159,203,1
169098,159,202,1
169116,159,203,1
169136,159,202,1
169154,159,203,1
169173,159,202,1
169191,159,202,1
169210,159,203,1
169229,159,203,1
169247,159,203,1
169267,160,203,1
169285,159,202,1
169304,159,202,1
169322,159,203,1
169341,159,203,1
169360,159,203,1
169378,159,203,1
169398,159,203,1
169416,160,203,0
169435,160,203,0
169453,160,203,0
169473,160,203,0
169491,160,203,0
169509,159,202,1
169528,159,202,1
169547,159,203,1
169566,159,203,1
169584,159,203,1
169604,159,203,1
169622,159,202,1
169640,159,202,1
169659,159,203,1
169678,159,202,1
169697,159,202,1
169715,159,202,1
169735,159,203,1
169753,159,203,1
169772,159,202,1
169790,158,203,1
169809,159,202,1
169828,159,203,1
169846,159,203,1
169866,159,203,1
169884,159,203,1
169903,159,202,1
169921,159,203,1
169941,159,203,1
169959,159,202,1
169977,160,203,1
169997,159,203,1
170015,159,202,1
170034,160,202,1
170052,159,202,1
170072,158,203,1
170090,159,203,1
170108,159,203,1
170127,159,202,1
170146,159,203,1
170165,159,203,1
170183,159,203,1
170203,159,203,1
170221,160,202,1
170240,159,203,1
170258,160,203,0
170277,160,203,0
170296,160,203,0
170314,160,203,0
170334,160,202,0
170352,159,203,1
170371,159,203,1
170389,159,202,1
170408,159,203,1
170427,159,202,1
170445,159,203,1
170465,159,203,1
170483,159,203,1
170502,159,203,1
170520,159,202,1
170540,160,202,1
170558,159,202,1
170576,159,203,1
170596,158,202,1
170614,159,203,1
170633,159,203,1
170651,159,203,1
170671,159,203,1
170689,159,202,1
170707,159,203,1
170726,159,203,1
170745,159,202,1
170764,159,202,1
170782,158,202,1
170802,159,203,1
170820,159,203,1
170839,159,202,1
170857,159,202,1
170876,159,202,1
170895,160,203,1
170913,159,203,1
170933,159,203,1
170951,159,202,1
170970,160,203,1
170988,159,203,1
171008,159,203,1
171026,160,203,1
171044,159,203,1
171064,159,203,1
171082,159,203,1
171101,159,203,1
171119,160,203,0
171139,160,203,0
171157,160,203,0
171175,160,203,0
171195,159,203,1
171213,159,203,1
171232,159,203,1
171250,159,203,1
171270,160,203,1
171288,159,203,1
171307,159,203,1
171325,159,203,1
171344,159,203,1
171363,159,202,1
171381,160,202,1
171401,159,203,1
171419,159,203,1
171438,159,203,1
171456,159,203,1
171475,160,203,1
171494,160,203,1
171512,160,203,1
171532,159,203,1
171550,159,203,1
171569,159,202,1
171587,159,203,1
171607,159,203,1
171625,159,203,1
171643,159,203,1
171663,159,202,1
171681,159,203,1
171700,160,203,1
171718,159,203,1
171738,159,203,1
171756,159,203,1
171774,159,203,1
171794,159,203,1
171812,159,203,1
171831,159,203,1
171849,159,203,1
171869,159,203,1
171887,159,203,1
171906,159,203,1
171924,159,203,1
171943,160,203,1
171962,160,203,0
171980,160,203,0
172000,161,203,0
172018,160,203,0
172037,160,203,0
172055,160,203,1
172075,159,203,1
172093,159,202,1
172111,159,203,1
172131,160,203,1
172149,159,203,1
172168,159,203,1
172186,160,202,1
172206,159,203,1
172224,160,203,1
172242,159,203,1
172262,159,203,1
172280,159,202,1
172299,159,203,1
172317,159,203,1
172337,159,203,1
172355,159,203,1
172374,159,203,1
172393,159,203,1
172411,160,203,1
172430,159,202,1
172448,159,203,1
172468,159,203,1
172486,159,203,1
172505,159,203,1
172523,160,202,1
172542,159,203,1
172561,159,203,1
172579,159,203,1
172599,159,203,1
172617,160,203,1
172636,159,203,1
172654,159,203,1
172674,159,203,1
172692,159,203,1
172710,159,203,1
172730,159,202,1
172748,159,203,1
172767,159,203,1
172785,159,203,1
172805,160,203,0
172823,161,203,0
172842,160,203,0
172861,160,203,0
172879,160,203,0
172898,159,203,1
172916,160,203,1
172936,159,203,1
172954,159,203,1
172973,159,203,1
172992,159,203,1
173010,159,203,1
173029,159,202,1
173047,159,203,1
173067,159,203,1
173085,159,203,1
173104,158,203,1
173122,159,203,1
173142,159,203,1
173160,159,203,1
173178,159,203,1
173198,159,203,1
173216,159,203,1
173235,159,203,1
173253,159,203,1
173273,159,203,1
173291,159,203,1
173309,160,203,1
173329,159,203,1
173347,159,203,1
173366,159,203,1
173384,159,203,1
173404,160,203,1
173422,159,203,1
173441,160,203,1
173460,160,203,1
173478,159,202,1
173497,159,203,1
173515,159,203,1
173535,159,203,1
173553,159,203,1
173572,159,203,1
173591,159,203,1
173610,159,203,1
173628,159,203,1
173646,160,203,0
173666,160,203,0
173684,160,203,0
173703,160,203,0
173721,160,203,0
173741,160,203,1
173759,159,203,1
173777,160,203,1
173797,160,203,1
173815,159,203,1
173834,159,203,1
173852,159,203,1
173872,159,203,1
173890,159,203,1
173909,159,203,1
173928,159,203,1
173946,159,203,1
173965,159,203,1
173983,159,203,1
174003,159,203,1
174021,159,203,1
174040,159,203,1
174059,159,203,1
174077,160,203,1
174096,159,203,1
174114,158,203,1
174134,159,203,1
174152,159,203,1
174171,159,203,1
174190,159,203,1
174209,159,203,1
174227,160,203,1
174245,159,203,1
174265,159,203,1
174283,159,203,1
174302,159,203,1
174320,160,203,1
174340,159,203,1
174358,159,203,1
174376,159,202,1
174396,160,203,1
174414,160,203,1
174433,159,203,1
174451,159,203,1
174471,159,203,1
174489,159,203,1
174508,161,203,0
174527,160,203,0
174545,160,203,0
174564,160,203,0
174582,160,203,1
174602,159,203,1
174620,159,203,1
174639,159,203,1
174658,159,203,1
174677,159,203,1
174695,159,203,1
174713,159,203,1
174733,159,203,1
174751,159,203,1
174770,159,203,1
174789,160,203,1
174808,159,203,1
174826,159,203,1
174844,160,203,1
174864,159,203,1
174882,159,203,1
174901,159,203,1
174919,159,203,1
174939,160,203,1
174957,159,203,1
174976,160,203,1
174995,159,203,1
175013,159,203,1
175032,159,203,1
175050,159,203,1
175070,159,203,1
175088,159,203,1
175107,160,203,1
175126,160,203,1
175144,159,203,1
175163,159,203,1
175181,159,203,1
175201,160,203,1
175219,159,203,1
175238,159,203,1
175257,159,203,1
175276,159,203,1
175294,159,203,1
175312,159,203,1
175332,159,203,1
175350,160,203,0
175369,160,203,0
175388,160,203,0
175407,160,203,0
175425,160,203,0
175443,159,203,1
175463,160,203,1
175481,159,203,1
175500,159,203,1
175518,159,203,1
175538,159,203,1
175556,159,203,1
175575,159,203,1
175594,160,203,1
175612,159,202,1
175631,159,203,1
175649,159,203,1
175669,159,203,1
175687,159,203,1
175706,159,203,1
175725,159,203,1
175744,159,203,1
175762,159,203,1
175780,159,203,1
175800,159,203,1
175818,159,203,1
175837,159,203,1
175856,160,203,1
175875,159,203,1
175893,159,203,1
175911,159,203,1
175931,160,203,1
175949,159,203,1
175968,159,203,1
175987,160,203,1
176006,159,203,1
176024,159,203,1
176043,159,203,1
176062,159,203,1
176080,159,203,1
176099,160,203,1
176117,159,202,1
176137,159,202,1
176155,159,203,1
176174,159,203,1
176193,159,203,1
176211,160,203,0
176230,160,203,0
176248,161,203,0
176268,160,203,0
176286,160,203,0
176305,159,203,1
176324,159,203,1
176343,159,203,1
176361,159,202,1
176379,159,203,1
176399,159,203,1
176417,159,203,1
176436,159,203,1
176455,159,203,1
176474,159,203,1
176492,159,203,1
176510,160,203,1
176530,160,203,1
176548,159,203,1
176567,159,203,1
176586,160,203,1
176605,159,203,1
176623,159,203,1
176642,159,203,1
176661,159,202,1
176679,159,203,1
176698,160,203,1
176716,159,203,1
176736,159,203,1
176754,158,203,1
176773,159,203,1
176792,159,203,1
176811,159,203,1
176829,159,203,1
176847,159,203,1
176867,159,203,1
176885,159,203,1
176904,159,203,1
176923,159,203,1
176942,159,202,1
176960,159,203,1
176978,159,203,1
176998,159,202,1
177016,159,203,1
177035,159,203,1
177054,160,203,0
177073,160,203,0
177091,160,203,0
177110,160,204,0
177129,160,203,0
177147,159,203,1
177166,159,203,1
177185,159,203,1
177204,159,203,1
177222,159,203,1
177241,159,203,1
177260,159,203,1
177278,159,203,1
177297,159,203,1
177315,159,203,1
177335,159,203,1
177353,159,203,1
177372,159,203,1
177391,159,203,1
177410,159,203,1
177428,159,203,1
177446,159,203,1
177466,160,203,1
177484,159,203,1
177503,159,203,1
177522,159,203,1
177541,159,203,1
177559,159,203,1
177578,159,203,1
177597,159,203,1
177615,159,203,1
177634,159,203,1
177653,159,203,1
177672,159,203,1
177690,160,203,1
177709,159,203,1
177728,159,203,1
177746,160,203,1
177765,159,203,1
177784,159,203,1
177803,159,203,1
177821,159,203,1
177840,160,203,1
177859,159,203,1
177878,159,203,1
177896,159,203,1
177914,160,203,0
177934,160,204,0
177952,160,203,0
177971,160,203,0
177990,160,204,0
178009,160,203,1
178027,159,203,1
178045,160,203,1
178065,160,203,1
178083,159,203,1
178102,159,203,1
178121,159,203,1
178140,159,203,1
178158,159,203,1
178177,160,203,1
178196,160,203,1
178214,160,203,1
178233,160,203,1
178252,159,203,1
178271,160,203,1
178289,160,203,1
178308,160,203,1
178327,159,203,1
178346,159,203,1
178364,160,203,1
178383,159,203,1
178402,159,203,1
178420,159,203,1
178439,160,203,1
178458,159,203,1
178477,159,203,1
178495,160,203,1
178513,159,202,1
178533,159,203,1
178551,160,203,1
178570,159,203,1
178589,159,203,1
178608,160,203,1
178626,159,203,1
178645,159,203,1
178664,159,203,1
178682,159,203,1
178701,159,203,1
178720,159,203,1
178739,160,203,1
178757,160,203,0
178776,160,203,0
178795,160,204,0
178813,160,204,0
178832,160,203,0
178851,159,203,1
178870,159,203,1
178888,159,203,1
178907,160,203,1
178926,159,203,1
178945,159,203,1
178963,159,203,1
178982,160,203,1
179001,159,203,1
179019,159,203,1
179038,159,202,1
179057,159,204,1
179076,159,203,1
179094,159,203,1
179112,159,203,1
179132,159,203,1
179150,160,203,1
179169,160,203,1
179188,159,203,1
179207,159,203,1
179225,159,203,1
179244,159,203,1
179263,160,203,1
179281,160,203,1
179300,159,203,1
179319,159,203,1
179338,160,203,1
179356,159,203,1
179375,160,203,1
179394,159,203,1
179413,159,203,1
179431,159,203,1
179450,160,203,1
179469,159,203,1
179487,159,203,1
179506,160,203,1
179525,158,203,1
179544,159,203,1
179562,159,203,1
179581,160,203,1
179600,160,203,1
179618,160,203,0
179637,160,203,0
179656,160,203,0
179675,160,203,0
179693,159,203,1
179712,159,203,1
179731,159,203,1
179749,159,203,1
179768,159,203,1
179787,160,203,1
179806,159,203,1
179824,159,203,1
179843,159,203,1
179862,159,203,1
179880,160,203,1
179899,160,203,1
179918,159,204,1
179937,159,203,1
179955,159,203,1
179974,159,203,1
179993,160,203,1
180012,159,203,1
180030,159,203,1
180049,159,203,1
180068,160,203,1
180086,159,202,1
180105,159,203,1
180124,159,203,1
180143,159,203,1
180161,160,203,1
180181,159,203,1
180199,160,203,1
180217,159,203,1
180236,159,203,1
180255,159,203,1
180274,159,203,1
180292,159,203,1
180311,159,203,1
180330,159,203,1
180348,159,203,1
180367,159,203,1
180386,159,203,1
180405,160,203,1
180423,159,203,1
180442,159,203,1
180461,160,203,0
180480,160,204,0
180498,160,203,0
180517,160,204,0
180536,160,204,0
180554,159,203,1
180573,159,203,1
180592,159,203,1
180611,159,203,1
180629,159,203,1
180648,159,203,1
180667,159,203,1
180685,159,203,1
180704,159,203,1
180723,160,203,1
180742,159,203,1
180760,159,203,1
180780,159,203,1
180798,159,203,1
180816,159,203,1
180835,159,203,1
180854,159,203,1
180873,159,203,1
180891,159,203,1
180910,159,203,1
180929,159,203,1
180947,159,203,1
180966,159,203,1
180985,159,203,1
181004,159,203,1
181022,159,203,1
181041,159,203,1
181060,159,203,1
181079,159,203,1
181097,159,203,1
181116,160,203,1
181135,159,203,1
181153,159,203,1
181172,159,203,1
181191,159,203,1
181210,159,203,1
181228,159,203,1
181248,159,203,1
181266,159,203,1
181284,160,203,1
181303,159,203,1
181322,160,203,0
181341,160,203,0
181359,160,203,0
181379,160,203,0
181397,159,203,1
181415,159,203,1
181434,159,203,1
181453,159,203,1
181472,159,203,1
181490,159,203,1
181509,159,203,1
181528,159,203,1
181547,159,203,1
181565,159,203,1
181584,159,203,1
181603,159,203,1
181621,159,203,1
181640,159,203,1
181659,160,203,1
181678,159,203,1
181696,159,203,1
181715,159,203,1
181734,159,203,1
181752,159,203,1
181771,159,203,1
181790,159,203,1
181809,159,203,1
181827,159,203,1
181847,159,203,1
181865,159,203,1
181883,158,203,1
181902,159,203,1
181921,160,203,1
181940,159,203,1
181958,159,203,1
181978,159,203,1
181996,159,203,1
182014,159,203,1
182033,159,203,1
182052,159,203,1
182071,159,203,1
182089,159,203,1
182108,159,203,1
182127,159,203,1
182146,159,203,1
182164,160,204,0
182183,160,203,0
182202,160,203,0
182220,160,204,0
182239,160,203,0
182258,159,203,1
182277,159,203,1
182295,159,203,1
182315,160,203,1
182333,159,203,1
182351,159,203,1
182370,159,203,1
182389,158,203,1
182408,159,203,1
182426,159,203,1
182446,159,203,1
182464,159,203,1
182482,159,203,1
182501,160,203,1
182520,159,203,1
182539,159,203,1
182557,159,203,1
182577,159,203,1
182595,160,203,1
182614,159,203,1
182632,159,203,1
182651,159,203,1
182670,159,203,1
182688,159,203,1
182707,159,203,1
182726,159,203,1
182745,159,203,1
182763,159,203,1
182782,160,203,1
182801,159,204,1
182819,159,203,1
182838,159,203,1
182857,160,203,1
182876,160,203,1
182894,159,203,1
182914,159,203,1
182932,159,202,1
182950,160,204,1
182969,159,203,1
182988,159,203,1
183007,159,203,1
183025,160,203,0
183045,160,203,0
183063,160,204,0
183082,160,204,0
183100,160,203,0
183119,159,203,1
183138,160,203,1
183156,160,203,1
183176,159,203,1
183194,159,203,1
183213,159,203,1
183231,159,203,1
183250,158,203,1
183269,159,203,1
183287,159,203,1
183306,159,203,1
183325,159,204,1
183344,159,203,1
183362,159,203,1
183382,159,203,1
183400,160,203,1
183418,159,203,1
183437,159,203,1
183456,159,203,1
183475,159,203,1
183493,159,203,1
183513,159,203,1
183531,160,203,1
183549,159,203,1
183568,159,203,1
183587,159,203,1
183606,159,203,1
183624,159,203,1
183644,159,203,1
183662,159,203,1
183681,159,203,1
183699,159,203,1
183718,159,203,1
183737,159,203,1
183755,159,203,1
183775,159,203,1
183793,159,203,1
183812,159,203,1
183830,159,203,1
183850,159,203,1
183868,159,203,1
183886,160,203,0
183905,160,203,0
183924,160,203,0
183943,160,204,0
183961,160,203,0
183981,159,203,1
183999,159,203,1
184017,159,203,1
184036,159,203,1
184055,159,203,1
184074,159,203,1
184092,159,204,1
184112,159,203,1
184130,159,203,1
184149,160,203,1
184167,160,203,1
184186,159,203,1
184205,159,203,1
184223,159,203,1
184243,159,203,1
184261,159,203,1
184280,159,203,1
184298,159,203,1
184317,160,203,1
184336,159,203,1
184354,159,203,1
184374,159,203,1
184392,159,203,1
184411,159,203,1
184429,159,203,1
184449,159,203,1
184467,159,203,1
184485,159,203,1
184504,160,203,1
184523,159,203,1
184542,159,203,1
184560,159,203,1
184580,160,203,1
184598,159,203,1
184616,159,203,1
184635,160,203,1
184654,159,203,1
184673,159,203,1
184691,159,203,1
184711,160,203,1
184729,159,203,1
184748,160,203,0
184766,160,204,0
184785,160,203,0
184804,160,204,0
184822,160,203,0
184842,159,203,1
184860,159,203,1
184879,159,203,1
184897,159,203,1
184917,159,203,1
184935,159,203,1
184953,159,203,1
184973,159,203,1
184991,159,203,1
185010,159,203,1
185028,160,203,1
185048,159,203,1
185066,160,203,1
185084,160,203,1
185103,159,203,1
185122,159,203,1
185141,159,203,1
185159,160,203,1
185179,159,203,1
185197,159,203,1
185216,159,203,1
185234,158,203,1
185253,159,203,1
185272,159,203,1
185290,159,203,1
185310,159,203,1
185328,159,203,1
185347,160,203,1
185365,158,203,1
185384,159,203,1
185403,159,203,1
185421,159,203,1
185441,159,203,1
185459,159,203,1
185478,159,203,1
185496,159,203,1
185516,159,203,1
185534,159,203,1
185552,159,203,1
185572,159,203,1
185590,159,203,1
185609,160,203,0
185627,160,203,0
185647,160,204,0
185665,160,203,0
185683,160,204,0
185702,159,203,1
185721,159,203,1
185740,159,203,1
185758,159,203,1
185778,159,203,1
185796,159,203,1
185815,160,203,1
185833,159,203,1
185852,159,203,1
185871,159,203,1
185889,159,203,1
185909,159,203,1
185927,158,203,1
185946,159,203,1
185964,159,203,1
185984,159,203,1
186002,159,203,1
186020,159,203,1
186040,159,203,1
186058,159,203,1
186077,159,203,1
186095,159,203,1
186115,159,203,1
186133,159,203,1
186151,158,203,1
186171,159,203,1
186189,159,203,1
186208,159,203,1
186226,159,203,1
186246,159,203,1
186264,159,203,1
186283,159,203,1
186301,160,203,1
186320,159,203,1
186339,159,203,1
186357,159,203,1
186377,159,203,1
186395,160,203,1
186414,159,203,1
186432,159,203,1
186451,159,203,1
186470,160,204,0
186488,160,203,0
186508,161,203,0
186526,161,203,0
186545,160,204,0
186563,159,203,1
186583,159,203,1
186601,160,203,1
186619,159,203,1
186639,159,203,1
186657,159,203,1
186676,159,203,1
186694,159,203,1
186714,159,203,1
186732,159,203,1
186750,159,203,1
186770,159,203,1
186788,159,203,1
186807,159,203,1
186825,160,203,1
186845,159,204,1
186863,159,203,1
186882,159,203,1
186900,159,203,1
186919,160,203,1
186938,159,203,1
186956,159,203,1
186976,159,203,1
186994,159,203,1
187013,159,203,1
187031,159,203,1
187051,159,203,1
187069,160,203,1
187087,159,203,1
187107,160,203,1
187125,160,203,1
187144,159,203,1
187162,159,203,1
187182,159,203,1
187200,159,203,1
187218,159,203,1
187238,159,204,1
187256,159,203,1
187275,159,203,1
187293,159,204,1
187313,159,203,1
187331,160,204,0
187350,160,204,0
187369,160,203,0
187387,160,203,0
187406,160,204,0
187424,159,203,1
187444,159,203,1
187462,159,203,1
187481,159,203,1
187499,159,203,1
187518,159,203,1
187537,159,203,1
187555,159,203,1
187575,160,203,1
187593,159,203,1
187612,159,203,1
187630,159,203,1
187650,160,203,1
187668,159,203,1
187686,159,203,1
187706,159,203,1
187724,159,204,1
187743,159,203,1
187761,159,203,1
187781,160,203,1
187799,159,203,1
187818,159,203,1
187837,159,203,1
187855,159,203,1
187874,159,203,1
187892,159,203,1
187912,159,203,1
187930,159,203,1
187949,159,203,1
187968,159,203,1
187986,159,204,1
188005,159,203,1
188023,159,203,1
188043,159,203,1
188061,160,204,1
188080,159,203,1
188098,159,203,1
188118,159,203,1
188136,160,204,1
188154,160,203,1
188174,159,203,1
188192,161,203,0
188211,160,204,0
188229,160,204,0
188249,160,204,0
188267,160,204,0
188285,159,203,1
188305,160,203,1
188323,159,203,1
188342,160,203,1
188360,159,204,1
188380,159,203,1
188398,159,203,1
188417,159,203,1
188436,159,204,1
188454,159,203,1
188473,159,203,1
188491,159,203,1
188511,160,204,1
188529,159,204,1
188548,159,204,1
188567,159,203,1
188586,159,203,1
188604,159,203,1
188622,158,203,1
188642,160,203,1
188660,160,203,1
188679,160,203,1
188697,159,203,1
188717,159,203,1
188735,160,204,1
188753,158,203,1
188773,160,203,1
188791,159,203,1
188810,159,203,1
188828,159,203,1
188848,159,204,1
188866,159,203,1
188885,159,204,1
188904,159,203,1
188922,159,204,1
188941,159,203,1
188959,159,203,1
188979,159,203,1
188997,159,203,1
189016,159,202,1
189035,160,203,1
189053,160,204,0
189072,160,204,0
189090,160,204,0
189110,160,204,0
189128,160,204,0
189147,159,204,1
189166,159,203,1
189185,159,204,1
189203,159,203,1
189221,159,203,1
189241,160,203,1
189259,159,203,1
189278,159,204,1
189296,159,203,1
189316,159,203,1
189334,160,203,1
189352,159,203,1
189372,159,204,1
189390,159,203,1
189409,159,203,1
189427,159,203,1
189447,159,203,1
189465,159,204,1
189484,159,204,1
189503,160,203,1
189521,160,203,1
189540,159,203,1
189558,160,204,1
189578,159,203,1
189596,159,203,1
189615,159,203,1
189634,159,203,1
189653,159,203,1
189671,159,203,1
189689,159,204,1
189709,159,203,1
189727,160,203,1
189746,159,203,1
189765,160,204,1
189784,160,203,1
189802,159,204,1
189820,159,204,1
189840,159,203,1
189858,159,203,1
189877,160,203,1
189895,159,204,1
189915,160,203,1
189933,160,204,0
189952,161,203,0
189971,161,204,0
189989,160,204,0
190008,160,204,0
190026,159,203,1
190046,159,203,1
190064,159,203,1
190083,159,203,1
190102,159,203,1
190120,159,203,1
190139,159,203,1
190157,159,203,1
190177,159,203,1
190195,159,204,1
190214,159,204,1
190233,159,204,1
190252,159,203,1
190270,159,203,1
190288,160,204,1
190308,159,204,1
190326,159,203,1
190345,159,203,1
190364,159,203,1
190383,159,204,1
190401,159,203,1
190419,160,203,1
190439,160,203,1
190457,159,203,1
190476,159,203,1
190494,159,203,1
190514,159,203,1
190532,159,204,1
190551,160,203,1
190570,159,203,1
190588,159,203,1
190607,160,204,1
190625,159,204,1
190645,160,203,1
190663,159,204,1
190682,159,203,1
190701,159,204,1
190720,159,203,1
190738,159,203,1
190756,160,204,1
190776,159,203,1
190794,160,204,0
190813,160,204,0
190832,160,204,0
190851,160,203,0
190869,160,203,0
190887,159,203,1
190907,159,203,1
190925,159,203,1
190944,159,203,1
190963,159,204,1
190982,159,203,1
191000,160,203,1
191019,159,204,1
191038,159,204,1
191056,160,203,1
191075,160,203,1
191093,160,204,1
191113,159,204,1
191131,159,204,1
191150,159,203,1
191169,160,203,1
191187,159,203,1
191206,160,204,1
191224,160,204,1
191244,159,203,1
191262,159,204,1
191281,159,204,1
191300,160,203,1
191319,160,203,1
191337,159,204,1
191355,160,203,1
191375,159,203,1
191393,159,203,1
191412,159,203,1
191431,159,204,1
191450,159,203,1
191468,159,204,1
191486,159,204,1
191506,159,203,1
191524,159,204,1
191543,160,204,1
191562,159,203,1
191581,159,203,1
191599,159,203,1
191618,159,203,1
191637,160,203,1
191655,160,204,0
191674,160,203,0
191692,160,204,0
191712,160,203,0
191730,160,204,0
191749,159,203,1
191768,159,203,1
191787,159,204,1
191805,160,204,1
191823,160,203,1
191843,160,203,1
191861,159,204,1
191880,159,204,1
191899,159,204,1
191918,159,204,1
191936,159,203,1
191954,159,203,1
191974,160,204,1
191992,159,203,1
192011,159,203,1
192030,159,203,1
192049,159,204,1
192067,159,204,1
192086,159,203,1
192105,160,203,1
192123,159,203,1
192142,159,204,1
192161,160,203,1
192180,160,204,1
192198,160,203,1
192217,159,203,1
192236,159,203,1
192254,160,204,1
192273,159,203,1
192291,159,204,1
192311,160,204,1
192329,160,203,1
192348,159,203,1
192367,159,204,1
192386,159,203,1
192404,160,204,1
192422,159,204,1
192442,160,203,1
192460,160,204,1
192479,159,204,1
192498,159,204,1
192517,160,204,0
192535,160,204,0
192554,160,204,0
192573,160,204,0
192591,160,205,0
192610,159,204,1
192629,160,203,1
192648,159,203,1
192666,159,203,1
192685,160,203,1
192704,160,204,1
192722,159,203,1
192741,160,203,1
192760,159,203,1
192779,160,203,1
192797,160,204,1
192816,160,203,1
192835,159,203,1
192854,159,204,1
192872,160,203,1
192890,159,203,1
192910,159,203,1
192928,159,203,1
192947,159,204,1
192966,159,204,1
192985,159,204,1
193003,159,203,1
193021,159,203,1
193041,159,203,1
193059,160,203,1
193078,159,204,1
193097,159,203,1
193116,160,204,1
193134,159,204,1
193153,159,203,1
193172,160,203,1
193190,159,204,1
193209,160,204,1
193228,160,204,1
193247,160,204,1
193265,159,203,1
193284,159,203,1
193303,159,204,1
193322,159,204,1
193340,159,204,1
193359,159,203,1
193378,160,203,0
193396,160,203,0
193415,160,204,0
193434,160,204,0
193453,160,204,0
193471,159,204,1
193489,160,203,1
193509,159,203,1
193527,159,204,1
193546,159,204,1
193565,159,203,1
193584,159,204,1
193602,159,203,1
193621,160,204,1
193640,158,203,1
193658,159,203,1
193677,159,203,1
193696,160,203,1
193715,159,204,1
193733,160,203,1
193752,159,204,1
193771,160,204,1
193789,159,204,1
193808,160,203,1
193827,160,204,1
193846,159,203,1
193864,160,204,1
193883,160,204,1
193902,160,203,1
193921,159,204,1
